FD_Name,State,Region,Member_Status,File_Name,Respondent_ID,Week,Transaction_Nature,Transaction_Type,Transaction_Name,Transaction_Amount,Transaction_Comment,Formatted_Date
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_06122021 week 1.docx,BL01-NWAG-Maiyama-WK1,1,Fixed,Expenditure,Books,600,For children in school,2021-12-06
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Income,"petty trading

the respondent sells cold drinks in her fridge at home",7400,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Income,"Business.
Her husband is a businessman who sells bush meat which he buys in bulk from Niger republic and sells in badan town in Oyo state.",150000,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Income,"Petty trading
One of her co-wives who owns the grinding machine changed her business and started selling groundnut cake and seasoning because her machine packed up",6500,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Income,"Tailoring
Another Co wife of the respondent is a tailor who conducts her business at home. The 10000 is an estimated amount because she did not know the specific amount.",8000,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Income,"Agricultural products
Husband took out some grains from the store and sold. P.s he farms during the raining season",26000,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Variable,Income,Gift from her father,1000,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Variable,Income,Gift from husband,1500,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Expenditure,Soup ingredients,5000,"Soup ingredients such as fresh vegetables, condiments and local soup ingredients.",2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Expenditure,meat,8000,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Expenditure,"Groceries. Bread, milk, sugar",8300,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Expenditure,Palm oil,1500,,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Fixed,Expenditure,"Grains
They had in store, she estimated the value",15000,"Rice, millet, guinea corn.",2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_27122021 week 4.docx,BL01-NWAG- Maiyama -WK4,4,Variable,Expenditure,circumcision,6000,Three male children were circumcised in the house.,2021-12-02
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Fixed,Income,"petty trading

the respondent sells cold drinks in her fridge at home",6000,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Fixed,Income,"Business.
Her husband is a businessman who sells bush meat which he buys in bulk from Niger republic and sells in badan town in Oyo state.",3000,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Fixed,Income,"Petty trading
One of her co-wives who owns the grinding machine changed her business and started selling groundnut cake and seasoning because her machine packed up",4000,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Fixed,Income,"Tailoring
Another Co wife of the respondent is a tailor who conducts her business at home. The 10000 is an estimated amount because she did not know the specific amount.",5000,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Variable,Income,Gift from her father,1000,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Variable,Income,Gift from husband,15000,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Fixed,Expenditure,Food stuffs,50000,"This includes grains such as corn, guinea corn, rice. Soup ingredients such as fresh vegetables, condiments and local soup ingredients",2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Fixed,Expenditure,meat,7000,"They bought 1000naira meat daily.
This week the husband sold his remaining old stock for the sum of 3000.",2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Fixed,Expenditure,"Groceries. Bread, milk, sugar",9500,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_20122021 week 3.docx,BL01-NWAG- Maiyama -WK3,3,Variable,Expenditure,Medication from the pharmacy,3500,A household member was ill.,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Income,"petty trading

the respondent sells cold drinks in her fridge at home",7000,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Income,"Business.
Her husband is a businessman who sells bush meat which he buys in bulk from Niger republic and sells in badan town in Oyo state",60000,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Income,"Petty trading
One of her co-wives who owns the grinding machine changed her business and started selling groundnut cake and seasoning because her machine packed up",3500,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Income,"Tailoring
Another Co wife of the respondent is a tailor who conducts her business at home. The 10000 is an estimated amount because she did not know the specific amount.",8000,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Income,Gift from husband,4000,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Income,Gift from a friend,2500,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Income,Gift from her father,3000,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Expenditure,Food stuffs,50000,"This includes grains such as corn, guinea corn, rice. Soup ingredients such as fresh vegetables, condiments and local soup ingredients",2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Expenditure,meat,2000,They only bought 2000 meat this week,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Expenditure,"Milk, milo, sugar, bread (breakfast)",14000,Breakfast for everyone in the family.,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Fixed,Expenditure,Snacks for children.,1500,"The family is an extended family with lots of children in school, they bought snacks such as biscuits, sweets and juice.",2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,NON WAG,kebbi_maiyama_gumbinkure_Financialdiaries_formerandnonwag_week 2.docx,BL01-NWAG- Maiyama -WK2,2,Variable,Expenditure,Medication from pharmacy,2000,Bought medicine from the local PPMV when some family members fell ill.,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Fixed,Income,"Tailoring

The respondent is the one who has this IGM. She has a sewing machine which she uses at home to sew cloths for children and adults.",8500,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Fixed,Income,"Business.
Her husband is a businessman who sells livestock such as ram, chicken and dry fish and onion. He buys in bulk from the north and take it to Imo state to sell. The 100000 she told us for this week is an estimate because she did not call to confirm but she is very sure that he makes 100000 and above weekly.",145000,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Fixed,Income,"Petty trading
The respondent sells soup ingredients such as palm oil, vegetable oil, seasoning and other condiments",19600,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Fixed,Income,gift,3000,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Fixed,Expenditure,Food stuffs,11400,"Includes grains such as rice, millet.",2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Fixed,Expenditure,meat,7000,Her husband sends someone who sells meat to deliver meat to them at home weekly from a town close to theirs,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Fixed,Expenditure,"Groceries such as milk, sugar, milo, bread, body lotion, toileteries",10500,Husband also pays someone who owns a shop in town to have these things delivered at home pending when it will finish.,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Fixed,Expenditure,Soup ingredients,3150,Fresh vegetables and condiments,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Fixed,Expenditure,firewood,1250,,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Variable,Expenditure,Medication from pharmacy,1500,Her child had eye problems so she bought eye drops from the PPMV in their community.,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Variable,Expenditure,shoe,2000,She bought a pair of shoes for herself,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_20122021 week 3.docx,BL02-WAG-Maiyama-WK3,3,Variable,Expenditure,clothes,7000,Bought clothes for herself,2021-12-20
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Income,"Tailoring

The respondent is the one who has this IGM. She has a sewing machine which she uses at home to sew cloths for children and adults.",10000,,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Income,"Business.
Her husband is a businessman who sells livestock such as ram, chicken and dry fish and onion. He buys in bulk from the north and take it to Imo state to sell. The 100000 she told us for this week is an estimate because she did not call to confirm but she is very sure that he makes 100000 and above weekly.",180000,,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Income,"Petty trading
The respondent sells soup ingredients such as palm oil, vegetable oil, seasoning and other condiments",20000,,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Income,Gift from husband,2000,,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Income,Gift from her brother,1000,,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Expenditure,Food stuffs,11800,"Includes grains such as rice, millet.",2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Expenditure,meat,7000,Her husband sends someone who sells meat to deliver meat to them at home weekly from a town close to theirs,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Expenditure,"Groceries such as milk, sugar, milo, bread, body lotion, toileteries",10500,Husband also pays someone who owns a shop in town to have these things delivered at home pending when it will finish.,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Expenditure,Soup ingredients,3200,Fresh vegetables and condiments,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Fixed,Expenditure,firewood,1400,,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Variable,Expenditure,Medication from pharmacy,2000,For a sick household member,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_WAG_27122021 week 4.docx,BL02-WAG-Maiyama-WK4,4,Variable,Expenditure,Cloth (hijab),300,She bought a hijab for her daughter,2021-12-27
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Income,"Tailoring

The respondent is the one who has this IGM. She has a sewing machine which she uses at home to sew cloths for children and adults.",9500,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Income,"Business.
Her husband is a businessman who sells livestock such as ram, chicken and dry fish and onion. He buys in bulk from the north and take it to Imo state to sell. The 100000 she told us for this week is an estimate because she did not call to confirm but she is very sure that he makes 100000 and above weekly.",150000,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Income,"Petty trading
The respondent also sells soup ingredients at home such as palm oil, groundnut oil, condiments such as seasoning, salt, vegetable.",11500,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Income,Gift from her husband,2000,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Income,Gift from her father,5000,,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Expenditure,"Fresh vegetables such as tomatoes and 
Peppers, onions, spinach and other condiments like seasonings",3100,She estimated that they spend 300naira daily on these,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Expenditure,meat,7000,Her husband sends someone who sells meat to deliver meat to them at home weekly from a town close to theirs,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Expenditure,"Groceries such as milk, sugar, milo, bread, body lotion.",10500,Husband also pays someone who owns a shop in town to have these things delivered at home pending when it will finish.,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Expenditure,Snacks for children.,1600,"She buys snacks daily for her 3 children to go to school, which she calculated 300 naira daily",2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Fixed,Expenditure,Food grains,9750,"Rice, corn.",2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Variable,Expenditure,Medication from pharmacy,1500,A child was sick,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Variable,Expenditure,makeup,1000,She bought some makeup for herself,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_wag_13122021 week 2.docx,BL02-WAG-Maiyama-WK2,2,Variable,Expenditure,clothes,5000,She bought some clothes for her children,2021-12-13
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,1,Fixed,Income,"Tailoring/petty trading

The respondent is the one who has this IGM. She has a sewing machine which she uses at home to sew cloths for children and adults, she also sells soup ingredients like seasoning, salt, palm oil, vegetable oil, onions, peppers and other condiments at home. She made 7000 from the tailoring and 3000 from the petty trading",10000,,2021-12-06
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,1,Fixed,Income,"Business.
Her husband is a businessman who sells livestock such as ram, chicken and dry fish and onion. He buys in bulk from the north and take it to Imo state to sell. The 100000 she told us for this week is an estimate because she did not call to confirm but she is very sure that he makes 100000 and above weekly.",100000,,2021-12-06
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,1,Fixed,Expenditure,"Fresh vegetables such as tomatoes and 
Peppers, onions, spinach and other condiments like seasonings",2100,She estimated that they spend 300naira daily on these.,2021-12-06
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,1,Fixed,Expenditure,meat,6000,Her husband sends someone who sells meat to deliver meat to them at home weekly from a town close to theirs,2021-12-06
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,1,Fixed,Expenditure,"Groceries such as milk, sugar, milo, bread, body lotion.",10000,Husband also pays someone who owns a shop in town to have these things delivered at home pending when it will finish.,2021-12-06
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,1,Fixed,Expenditure,Snacks for children.,2100,"She buys snacks daily for her 3 children to go to school, which she calculated 300 naira daily",2021-12-06
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,1,Variable,Expenditure,Medication from pharmacy,300,Her child had eye problems so she bought eye drops from the PPMV in their community.,2021-12-06
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,1,Variable,Expenditure,makeup,1600,She bought some makeup for herself which will last for no specific months.,2021-12-06
Baseline Financial Diaries_1,kebbi,maiyama,WAG,kebbi_maiyama_gumbinkure_Financialdiaries_ wag_06122021  week 1.docx,BL02-WAG-Maiyama-WK1,1,Variable,Expenditure,clothes,700,She bought underwear’s for her children and she does this only when the need arises,2021-12-06
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Fixed,Income,Income from store sales.,17425,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Fixed,Income,Income from borehole water vending.,1700,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Income,Income from selling garri harvested from own farm,2800,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Income,Income from selling plum fruits from own tree,450,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Income,Income from selling plantain from own plantation,10300,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Income,Income from sale of pawpaw fruit from own tree,800,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Income,Incentive worth received from WAG interview,2000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Income,Sales income from pumpkin leaf from own farm,150,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Income,Sales income from orange fruits sold from own tree,3000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Income,Income from a repaid debt by a debtor,3800,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Variable,Income,Food allowance from her husband,7000,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Fixed,Expenditure,Breakfast,3250,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Fixed,Expenditure,School run and stationaries,3100,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Fixed,Expenditure,Lunch,3100,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Fixed,Expenditure,Transportation cost to and from the market,1200,,2023-11-05
Midline Financial Diaries,abia,obi ngwa,WAG,Abia_Obingwa_Abayi Ward I_IDI_FD_WAG Member_Week 1.docx,ML04-WAG-OBINGWA-WK 1,1,Fixed,Expenditure,Toiletries,2500,,2023-11-05
